"3","tcp","supfileserv","软件升级协议（SUP）服务器","871"
"3","tcp","swat","Samba 万维网管理工具（SWAT）","901"
"3","tcp","skkserv","简单假名到汉字（SKK）日文输入服务器","1178"
"3","tcp","xtel","法国 Minitel 文本信息系统","1313"
"3","tcp","support [prmsd, gnatsd]","GNATS 错误跟踪系统","1529"
"3","tcp","cfinger","GNU Finger 服务","2003"
"3","tcp","squid","Squid 万维网代理缓存","3128"
"3","tcp","fax","FAX 传输服务（旧服务）","4557"
"3","tcp","hylafax","HylaFAX 客户-服务器协议（新服务）","4559"
"3","tcp","canna","Canna 日文字符输入界面","5680"
"3","tcp","x11-ssh-offset","安全 Shell（SSH）X11 转发偏移","6010"
"3","tcp","xfs","X 字体服务器（XFS）","7100"
"3","tcp","tircproxy","Tircproxy IRC 代理服务","7666"
"3","tcp","jetdirect [laserjet, hplj]","Hewlett-Packard (HP) JetDirect 网络打印服务","9100"
"3","tcp","amandaidx","Amanda 备份服务","10082"
"3","tcp","amidxtape","Amanda 备份服务","10083"
"3","tcp","wnn4_Kr","kWnn 韩文输入系统","22305"
"3","tcp","wnn4_Cn","cWnn 中文输入系统","22289"
"3","tcp","wnn4_Tw","tWnn 中文输入系统（台湾）","22321"
"3","tcp","exec","用于对远程执行的进程进行验证","512"
"3","udp","biff [comsat]","异步邮件客户（biff）和服务（comsat）","512"
"3","tcp","login","远程登录（rlogin）","513"
"3","udp","who [whod]","登录的用户列表","513"
"3","tcp","shell [cmd]","不必登录的远程 shell（rshell）和远程复制（rcp）","514"
"3","udp","syslog","UNIX 系统日志服务","514"
"3","udp","talk","远程对话服务和客户","517"
"3","udp","ntalk","网络交谈（ntalk），远程对话服务和客户","518"
"3","tcp","efs","扩展文件名服务器（EFS）","520"
"3","udp","router [route, routed]","选路信息协议（RIP）","520"
"3","tcp","tempo [newdate]","Tempo","526"
"3","tcp","courier [rpc]","Courier 远程过程调用（RPC）协议","530"
"3","tcp","conference [chat]","互联网中继聊天","531"
"3","udp","netwall","用于紧急广播的 Netwall","533"
"3","tcp","uucp [uucpd]","Unix 到 Unix 复制服务","540"
"3","tcp","klogin","Kerberos 版本5（v5）远程登录","543"
"3","tcp","kshell","Kerberos 版本5（v5）远程 shell","544"
"3","tcp","venus","用于 Coda 文件系统（codacon 端口）的 Venus 缓存管理器","2430"
"3","udp","venus","用于 Coda 文件系统（callback/wbc interface 界面）的 Venus 缓存管理器","2430"
"3","tcp","venus-se","Venus 传输控制协议（TCP）的副作用","2431"
"3","udp","venus-se","Venus 用户数据报协议（UDP）的副作用","2431"
"3","udp","codasrv","Coda 文件系统服务器端口","2432"
"3","tcp","codasrv-se","Coda 文件系统 TCP 副作用","2433"
"3","udp","codasrv-se","Coda 文件系统 UDP SFTP 副作用","2433"
"3","ddp","rtmp","路由表管理协议","1"
"3","ddp","nbp","名称绑定协议","2"
"3","ddp","echo","AppleTalk Echo 协议","4"
"3","ddp","zip","区块信息协议","6"
"3","tcp","netstat","网络状态（netstat）","15"
"3","tcp","linuxconf","Linuxconf Linux 管理工具","98"
"3","tcp","smtps","通过安全套接字层的简单邮件传输协议（SMTPS）","465"
"3","tcp","gii","使用网关的（选路守护进程）互动界面","616"
"3","tcp","supfileserv","软件升级协议（SUP）服务器","871"
"3","tcp","swat","Samba 万维网管理工具（SWAT）","901"
"3","tcp","skkserv","简单假名到汉字（SKK）日文输入服务器","1178"
"3","tcp","xtel","法国 Minitel 文本信息系统","1313"
"3","tcp","support [prmsd, gnatsd]","GNATS 错误跟踪系统","1529"
"3","tcp","cfinger","GNU Finger 服务","2003"
"3","tcp","squid","Squid 万维网代理缓存","3128"
"3","tcp","fax","FAX 传输服务（旧服务）","4557"
"3","tcp","hylafax","HylaFAX 客户-服务器协议（新服务）","4559"
"3","tcp","canna","Canna 日文字符输入界面","5680"
"3","tcp","x11-ssh-offset","安全 Shell（SSH）X11 转发偏移","6010"
"3","tcp","xfs","X 字体服务器（XFS）","7100"
"3","tcp","tircproxy","Tircproxy IRC 代理服务","7666"
"3","tcp","jetdirect [laserjet, hplj]","Hewlett-Packard (HP) JetDirect 网络打印服务","9100"
"3","tcp","amandaidx","Amanda 备份服务","10082"
"3","tcp","amidxtape","Amanda 备份服务","10083"
"3","tcp","wnn4_Kr","kWnn 韩文输入系统","22305"
"3","tcp","wnn4_Cn","cWnn 中文输入系统","22289"
"3","tcp","exec","用于对远程执行的进程进行验证","512"
"3","udp","biff [comsat]","异步邮件客户（biff）和服务（comsat）","512"
"3","tcp","login","远程登录（rlogin）","513"
"3","udp","who [whod]","登录的用户列表","513"
"3","tcp","shell [cmd]","不必登录的远程 shell（rshell）和远程复制（rcp）","514"
"3","udp","syslog","UNIX 系统日志服务","514"
"3","udp","talk","远程对话服务和客户","517"
"3","udp","ntalk","网络交谈（ntalk），远程对话服务和客户","518"
"3","tcp","efs","扩展文件名服务器（EFS）","520"
"3","udp","router [route, routed]","选路信息协议（RIP）","520"
"3","tcp","tempo [newdate]","Tempo","526"
"3","tcp","courier [rpc]","Courier 远程过程调用（RPC）协议","530"
"3","tcp","conference [chat]","互联网中继聊天","531"
"3","udp","netwall","用于紧急广播的 Netwall","533"
"3","tcp","uucp [uucpd]","Unix 到 Unix 复制服务","540"
"3","tcp","klogin","Kerberos 版本5（v5）远程登录","543"
"3","tcp","kshell","Kerberos 版本5（v5）远程 shell","544"
"3","tcp","venus","用于 Coda 文件系统（codacon 端口）的 Venus 缓存管理器","2430"
"3","udp","venus","用于 Coda 文件系统（callback/wbc interface 界面）的 Venus 缓存管理器","2430"
"3","tcp","venus-se","Venus 传输控制协议（TCP）的副作用","2431"
"3","udp","venus-se","Venus 用户数据报协议（UDP）的副作用","2431"
"3","udp","codasrv","Coda 文件系统服务器端口","2432"
"3","tcp","codasrv-se","Coda 文件系统 TCP 副作用","2433"
"3","udp","codasrv-se","Coda 文件系统 UDP SFTP 副作用","2433"
"3","ddp","rtmp","路由表管理协议","1"
"3","ddp","nbp","名称绑定协议","2"
"3","ddp","echo","AppleTalk Echo 协议","4"
"3","ddp","zip","区块信息协议","6"
"3","tcp","netstat","网络状态（netstat）","15"
"3","tcp","linuxconf","Linuxconf Linux 管理工具","98"
"3","tcp","smtps","通过安全套接字层的简单邮件传输协议（SMTPS）","465"
"3","tcp","gii","使用网关的（选路守护进程）互动界面","616"
"3","tcp","supfileserv","软件升级协议（SUP）服务器","871"
"3","tcp","swat","Samba 万维网管理工具（SWAT）","901"
"3","tcp","skkserv","简单假名到汉字（SKK）日文输入服务器","1178"
"3","tcp","xtel","法国 Minitel 文本信息系统","1313"
"3","tcp","support [prmsd, gnatsd]","GNATS 错误跟踪系统","1529"
"3","tcp","cfinger","GNU Finger 服务","2003"
"3","tcp","squid","Squid 万维网代理缓存","3128"
"3","tcp","fax","FAX 传输服务（旧服务）","4557"
"3","tcp","hylafax","HylaFAX 客户-服务器协议（新服务）","4559"
"3","tcp","canna","Canna 日文字符输入界面","5680"
"3","tcp","x11-ssh-offset","安全 Shell（SSH）X11 转发偏移","6010"
"3","tcp","xfs","X 字体服务器（XFS）","7100"
"3","tcp","tircproxy","Tircproxy IRC 代理服务","7666"
"3","tcp","jetdirect [laserjet, hplj]","Hewlett-Packard (HP) JetDirect 网络打印服务","9100"
"3","tcp","amandaidx","Amanda 备份服务","10082"
"3","tcp","amidxtape","Amanda 备份服务","10083"
"3","tcp","wnn4_Kr","kWnn 韩文输入系统","22305"
"3","tcp","wnn4_Cn","cWnn 中文输入系统","22289"
"3","tcp","wnn4_Tw","tWnn 中文输入系统（台湾）","22321"
"3","tcp","exec","用于对远程执行的进程进行验证","512"
"3","udp","biff [comsat]","异步邮件客户（biff）和服务（comsat）","512"
"3","tcp","login","远程登录（rlogin）","513"
"3","udp","who [whod]","登录的用户列表","513"
"3","tcp","shell [cmd]","不必登录的远程 shell（rshell）和远程复制（rcp）","514"
"3","udp","syslog","UNIX 系统日志服务","514"
"3","udp","talk","远程对话服务和客户","517"
"3","udp","ntalk","网络交谈（ntalk），远程对话服务和客户","518"
"3","tcp","efs","扩展文件名服务器（EFS）","520"
"3","udp","router [route, routed]","选路信息协议（RIP）","520"
"3","tcp","tempo [newdate]","Tempo","526"
"3","tcp","courier [rpc]","Courier 远程过程调用（RPC）协议","530"
"3","tcp","conference [chat]","互联网中继聊天","531"
"3","udp","netwall","用于紧急广播的 Netwall","533"
"3","tcp","uucp [uucpd]","Unix 到 Unix 复制服务","540"
"3","tcp","klogin","Kerberos 版本5（v5）远程登录","543"
"3","tcp","kshell","Kerberos 版本5（v5）远程 shell","544"
"3","tcp","venus","用于 Coda 文件系统（codacon 端口）的 Venus 缓存管理器","2430"
"3","udp","venus","用于 Coda 文件系统（callback/wbc interface 界面）的 Venus 缓存管理器","2430"
"3","tcp","venus-se","Venus 传输控制协议（TCP）的副作用","2431"
"3","udp","venus-se","Venus 用户数据报协议（UDP）的副作用","2431"
"3","udp","codasrv","Coda 文件系统服务器端口","2432"
"3","tcp","codasrv-se","Coda 文件系统 TCP 副作用","2433"
"3","udp","codasrv-se","Coda 文件系统 UDP SFTP 副作用","2433"
"3","ddp","rtmp","路由表管理协议","1"
"3","ddp","nbp","名称绑定协议","2"
"3","ddp","echo","AppleTalk Echo 协议","4"
"3","ddp","zip","区块信息协议","6"
"3","tcp","netstat","网络状态（netstat）","15"
"3","tcp","linuxconf","Linuxconf Linux 管理工具","98"
"3","tcp","smtps","通过安全套接字层的简单邮件传输协议（SMTPS）","465"
"3","tcp","gii","使用网关的（选路守护进程）互动界面","616"
"1","tcp","tcpwrapped","s7协议是SIEMENS s7协议族的标准通信协议，使用s7-应用接口的通信不依赖特定的总线系统。","102"
"3","udp","snmp","简单网络管理协议（SNMP），由一组网络管理的标准组成，包含一个应用层协议（application layer protocol）、数据库模型（database schema）和一组资源对象。该协议能够支持网络管理系统，用以监测连接到网络上的设备是否有任何引起管理上关注的情况。该协议是互联网工程工作小组（IETF，Internet Engineering Task Force）定义的internet协议簇的一部分。SNMP的目标是管理互联网Internet上众多厂家生产的软硬件平台，因此SNMP受Internet标准网络管理框架的影响也很大。SNMP已经出到第三个版本的协议，其功能较以前已经大大地加强和改进了。","161"
